label,noun_count_percent,adj_count_percent,adv_count_percent,pro_count_percent,char_count,word_density,punctuation_count,upper_case_word_count,vader_pos,vader_neg,vader_neu,vader_compound,response,Response_emotion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emotional_sim_response/context/0,Emotional_sim_response/context/1,valence_diff,arousal_diff,dominance_diff
SARCASM,0.166666667,0,0.023809524,0.119047619,4.857142857,0.115646259,0.19047619,0.071428571,0.111,0,0.889,0.752,"      Exactly , why would we want to spend money on reducing the pollution we pump into the atmosphere ? Or on trying to protect the planet for our kids ? Pfft , they can fend for themselves .",joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.172401026,0.174811665,0.196,0.537,-0.026
SARCASM,0.230769231,0.153846154,0.076923077,0.192307692,4.884615385,0.187869822,0.153846154,0.115384615,0.256,0,0.744,0.9017,"  YAY they're so nice , I had one and it was white and washed it with pink underwear and literally make it pink #laughorcry",joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006232335,0.044229274,0.164,-0.194,0.272
SARCASM,0.148148148,0.111111111,0.018518519,0.111111111,4.666666667,0.086419753,0.166666667,0.185185185,0.219,0.107,0.674,0.8592,    It seems this   loves enjoying his minority rights in the U . S and I am sure he is upset by the long green card line for Indians and the unfair U . S immigration system . And I am also sure he is a card-carrying RSS member . #Hypocrite,joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.052220401,0.01463242,0.374,-0.051,0.048
SARCASM,0.166666667,0.125,0.041666667,0.083333333,4.875,0.203125,0.166666667,0.083333333,0.189,0,0.811,0.74635,  see at the end of that sentence was the hashtag #reversepsychology . I could have added to make it more clear ?,anger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.078502062,0.046442773,-0.435,-0.455,-0.085
SARCASM,0,0,0,0,5.375,0.223958333,0.375,0.208333333,0.111,0,0.889,0.6806,"      Sounds Like an Old "" Cotton Whig "" Railing Agnst the GOP on New Year's Day 1864 #GOP #PartyOfLincoln #Democrats",anger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.112233563,0.151960409,-0.885,0.887,-0.484
SARCASM,0.125,0.0625,0.0625,0.0625,4.625,0.2890625,0.3125,0.1875,0,0,1,0.5,    where do the people on food stamps get their food from ? <URL>,anger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028350668,0.03692771,0.686,-0.156,0.511
SARCASM,0.176470588,0.117647059,0,0.058823529,5,0.294117647,0.176470588,0.117647059,0.139,0.133,0.727,0.5129,  I'm sure the GOP congress will do everything possible to stop a stimulus plan .,joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.050913249,0.105836527,-0.044,-0.293,0.248
SARCASM,0.304347826,0,0.043478261,0.130434783,5.043478261,0.219281664,0.304347826,0.130434783,0.091,0,0.909,0.61315,"Reality or is beyond   . Surprised he didn't tweet CNN was controlled by #aliens , it's part of his shtick  ",surprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.503979564,0.075302976,0.73,-0.563,0.411
SARCASM,0.111111111,0,0,0.111111111,4.777777778,0.265432099,0.333333333,0.166666667,0.091,0,0.909,0.5386,"    Speaking of solo trails , JMO , you want to run trails tomorrow ? #BibChat",joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.223167837,0.016011827,-0.203,0.405,0.056
SARCASM,0.136363636,0.045454545,0.136363636,0,5.272727273,0.239669421,0.272727273,0.090909091,0,0.109,0.891,0.37995,Not surprised where this came from . Only #radonc could nuke a thread with this #radioactive ! A sham quality <URL>,surprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.099574954,0.182158393,-0.309,0.841,-0.741
SARCASM,0.16,0.08,0,0.04,4.48,0.1792,0.32,0.16,0.147,0.203,0.65,0.4423,    but YOU'RE whining about a simple fact : he lost 12M fans over the weekend . Go get a safe space ___,anger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02022098,0.769645671,0.306,-0.241,0.168
SARCASM,0.159090909,0.068181818,0.090909091,0.090909091,5.340909091,0.121384298,0.204545455,0.090909091,0,0.116,0.884,0.182,"      Exactly ! 🤣 You DO know what Lovecraft named his black cat , right ? Approximately 80 years after his death , Black people are involved in bringing Lovecraft ’ s fictional universe to a new generation . 🤔 #Gottaloveit",joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.148968648,0.144839964,0.387,-0.249,0.106
SARCASM,0.111111111,0,0.074074074,0.111111111,4.333333333,0.160493827,0.222222222,0.111111111,0.111,0,0.889,0.6806,"    I agree , bullies are everywhere . Just look in the mirror , and you will see one right in front of you .",anger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.539869098,0.019620259,0.024,0.086,0.476
SARCASM,0.12,0.08,0.08,0,4.72,0.1888,0.12,0,0.234,0,0.766,0.84985,This is about the GOP-Trump dynamic if not obvious . Could be really funny if scripted as a sketch about Iran for eg .,surprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.236297394,0.203946817,0.145,0.413,-0.104
SARCASM,0.142857143,0,0,0.214285714,4.428571429,0.158163265,0.178571429,0.071428571,0.051,0.132,0.817,0.26165,    Because Mrs May and her cronies have froze him out . They see him as a threat to the authority he gave them . .,fear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.414694313,0.199657767,-0.804,0.514,-0.577
SARCASM,0.19047619,0,0.047619048,0,5.428571429,0.258503401,0.333333333,0.095238095,0.117,0.173,0.711,0.3634,    From a fan of a club which covered up employees being sexually assaulted & harboured paedophiles ... _,anger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.102244041,0.418081837,-0.05,0.8,-0.768
SARCASM,0.226415094,0.075471698,0.113207547,0.056603774,5.396226415,0.101815593,0.150943396,0.037735849,0.142,0.14,0.718,0.5111,"    You forgot the tag . Sarcasm often doesn't come across well on twitter because a lot of leftists support authoritarian slaughter like this as long as the "" right "" people are getting slaughtered . I've heard more than one of them say that all Trump supporters should be dead",anger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024881645,0.242456583,-0.119,0.039,-0.234
SARCASM,0.25,0.041666667,0.041666667,0.083333333,5.083333333,0.211805556,0.416666667,0.125,0.123,0.1,0.776,0.564,  You're defending civility by being ... uncivil . Interesting strategy . ( My POINT is no one shld be uncivil )  ,joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.149295636,0.295762342,0.439,-0.654,0.094
SARCASM,0.214285714,0,0.071428571,0,4.714285714,0.336734694,0.142857143,0.071428571,0,0,1,0.5,  the example for sacking Alex Neil was set by Alex Neil #ncfc,anger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.209337632,0.034128835,-0.352,-0.55,0.265
SARCASM,0.095238095,0,0,0.047619048,4.952380952,0.235827664,0.142857143,0.095238095,0.116,0,0.884,0.6366,"    We have master plan , 3 crore refugees in 19 crore Muslims out population issue solved 😎 hai",joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011041618,0.009263384,-0.425,0.05,-0.291
SARCASM,0.153846154,0.153846154,0.076923077,0.153846154,5.076923077,0.390532544,0.153846154,0.076923077,0.203,0,0.797,0.71075,  it means you are mr popular of the twitter world #makesmesad,joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016104512,0.008293063,-0.376,0.545,-0.494
SARCASM,0.2,0,0.05,0.2,5.05,0.2525,0.3,0.15,0,0,1,0.5,      I'm #offended that the left can still voice their opinions and inflict them on me .,anger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.329253051,0.011467495,0.469,-0.554,-0.09
SARCASM,0.145833333,0.104166667,0.0625,0.0625,4.8125,0.100260417,0.1875,0.0625,0.26,0.123,0.617,0.8753,"  Well , this is a shocking tweet . I never thought in a million years that you , as the best Christian the world has ever seen and chosen by God , would ever diss a Christian publication . Wow , was I wrong . #ImpeachAndRemove",surprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.261062385,0.151284315,-0.064,0.01,-0.301
SARCASM,0.142857143,0.047619048,0.095238095,0.095238095,5.238095238,0.249433107,0.476190476,0.095238095,0.226,0.103,0.671,0.73995,    lol only #eejits if they disagree with your views peeps ... can't get more prejudice than that ___,anger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.359298032,0.035788334,-0.392,0.258,0.027
SARCASM,0.142857143,0.035714286,0.25,0,4.964285714,0.177295918,0.285714286,0.142857143,0,0.231,0.769,0.1175,      Short selling should be illegal because only then can the market be forced up forever . ( And maybe not even then ) <URL>,anger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.068648927,0.09451768,-0.312,0.071,-0.078
SARCASM,0.25,0.15,0,0.1,5.45,0.2725,0.25,0.1,0.143,0.118,0.739,0.564,  Mormons believe their leaders & worthy members are able to discern if someone is deceiving them . <URL>,joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.102590573,0.023521132,0.466,0.309,0.697
SARCASM,0.111111111,0.111111111,0.111111111,0,5.222222222,0.290123457,0.333333333,0.277777778,0,0,1,0.5,      A guy with this profile picture just said someone else should retire . <URL>,anger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030253642,0.042398974,0.499,-0.439,0.286
SARCASM,0.125,0,0,0.0625,4.6875,0.29296875,0.3125,0.125,0.161,0,0.839,0.6806,    Being part Irish I'd like to find one of these signs . #history,joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.563957293,0.109146745,0.184,-0.736,-0.016
SARCASM,0.166666667,0.166666667,0.055555556,0.055555556,5.5,0.305555556,0.277777778,0.166666667,0.155,0.327,0.518,0.1761,      it's the liberal terrorist loving left that are the most hateful and intolerant .,anger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143524303,0.034724506,-1.821,0.446,-1.092
SARCASM,0.105263158,0,0,0.052631579,5.157894737,0.271468144,0.473684211,0.421052632,0,0,1,0.5,"    You mean , the GUARDIAN is INTENTIONALLY MISREPRESENTING AN ISSUE ... for CLICKS ? ? ?",fear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.287388783,0.229330308,-0.412,-0.253,-0.704
SARCASM,0.125,0.041666667,0.041666667,0,5.333333333,0.222222222,0.375,0.083333333,0,0.14,0.86,0.29315,"    Which of the risible opposition represent the majority ? Scotland hasn't voted Tory for "" a generation "" Labour ? :/",anger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.078363595,0.017482805,-0.644,0.346,-0.386
SARCASM,0.11627907,0.069767442,0.069767442,0.046511628,4.837209302,0.11249324,0.372093023,0.069767442,0.141,0.063,0.796,0.71495,"    Are we still talking to the broad married to the #Dotard that mocked , publicly on Twitter , a 13 year old girl from Sweden ? ? I just want to make sure ... ? ? ! ! #KarmaIsABitch #DoYouLikeApples",joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.254420581,0.442690651,0.503,-0.001,0.246
SARCASM,0.054545455,0.072727273,0.090909091,0,4.945454545,0.089917355,0.181818182,0.036363636,0.216,0.046,0.739,0.9088,"3 / And on a rather specific question of interest that Naftohaz will receive on the $ 2.9 bn in funds received from Russia . ( A conversation so specific that could well look like a leaked tape tbh ) . Nothing on the much-debated mystery of UAH strength , and rightly so .",joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.062825888,0.07723489,0.795,-0.081,0.653
SARCASM,0.222222222,0.055555556,0.055555556,0.166666667,4.166666667,0.231481481,0.222222222,0.166666667,0.299,0.112,0.588,0.77115,"    All I tweeted was and he blocked me lol "" So fragile "" x100 lol",fear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02148447,0.277622528,-0.16,-0.536,-0.213
SARCASM,0.037037037,0.111111111,0,0,4.592592593,0.170096022,0.222222222,0.074074074,0,0.156,0.844,0.20085,"    "" Urdu nahi ati thi lekin Urdu ko qoumi zaban banaya "" . Bhutto sharab peeta tha is liye sharab ko ban karwaya !",anger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.296823368,0.00174091,-0.22,-0.685,0.68
SARCASM,0.166666667,0.041666667,0.041666667,0.083333333,4.916666667,0.204861111,0.166666667,0.041666667,0,0,1,0.5,  the credibility of #science is bolstered by the tech you will use to post your next tweet . Oh the of #flatearth,joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.501473128,0.073213091,0.155,-0.199,0.291
SARCASM,0.24137931,0.034482759,0.137931034,0.206896552,4.206896552,0.145065398,0.310344828,0.172413793,0.131,0.191,0.678,0.45885,"  gosh I don't look like her ? I thought I did . 😒 I look absolutely nothing like here , duh . That's why it's funny .",surprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.102163677,0.058418717,0.256,-0.114,0.462
SARCASM,0.058823529,0.117647059,0,0,4.823529412,0.283737024,0.294117647,0.352941176,0.173,0.142,0.685,0.58065,      LOL .. that tired old photoshopped pic of Byrd in KKK garb AGAIN,sadness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.214307893,0.013812317,-1.539,-0.464,-0.45
SARCASM,0.333333333,0,0,0,4,0.266666667,0.133333333,0.133333333,0.226,0,0.774,0.79295,    All both teams had to do was run the ball to win,joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.058720764,0.004428218,0.713,-0.07,0.713
SARCASM,0.153846154,0.230769231,0,0.153846154,3.923076923,0.301775148,0.076923077,0.153846154,0.247,0,0.753,0.6591,  I ’ m sure your sympathies will go a long way,joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018332742,0.303658033,0.55,-0.746,0.671
SARCASM,0.233333333,0.066666667,0.066666667,0.2,4.266666667,0.142222222,0.233333333,0.166666667,0,0.345,0.655,0.06235,"    "" Those people I don't like espouse everything bad I see in myself and are evil . Also is what I do to my shirts . """,anger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.072113596,0.06057488,-0.141,0.068,-0.036
SARCASM,0.136363636,0.045454545,0.136363636,0.136363636,5.409090909,0.245867769,0.318181818,0.136363636,0.098,0.137,0.765,0.41105,"    I think you mean "" concisely and correctly "" . Kind of important when your criticizing another's literacy .",joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.629174178,0.130430761,-0.992,0.582,-0.459
SARCASM,0.133333333,0,0.066666667,0,4.4,0.293333333,0.333333333,0.2,0.189,0.182,0.629,0.51315,    Because Flynn lied to Pence . DJT can't stand a liar .,anger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.117945115,0.017289338,-2.171,0.987,-0.876
SARCASM,0.172413793,0.103448276,0.034482759,0.068965517,4.586206897,0.158145065,0.24137931,0,0.081,0.212,0.707,0.21405,"Oh whoops its and #notsarcasm This tweet is sure to piss them off : "" The [ ] tag is often abused and added to non-sarcastic tweets """,anger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.224999036,0.401320737,-0.123,-0.192,0.37
SARCASM,0.142857143,0.035714286,0.071428571,0.107142857,4.214285714,0.150510204,0.321428571,0.107142857,0.193,0.084,0.723,0.70015,      You were the one who warned me ( afterwards ) not to listen at the Dr _ Feel better & be careful ! _,fear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.106227318,0.134583521,0.265,-1.021,-0.043
SARCASM,0.107142857,0.035714286,0.142857143,0.142857143,4.107142857,0.146683673,0.25,0.142857143,0,0.113,0.887,0.3409,"  I can't , the phone line is faulty again . But I can't book a technician online to fix it . I have to phone .",anger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005163736,0.164097457,-0.67,-0.074,-0.686
SARCASM,0.142857143,0.095238095,0.047619048,0.142857143,3.857142857,0.183673469,0.333333333,0.047619048,0.129,0.354,0.517,0.1158,  He has a point ... but he's gone about it the wrong way . Like a bad Nazi .,anger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.060922821,0.377639002,-0.814,0.477,-0.656
SARCASM,0.208333333,0.125,0.083333333,0.083333333,5.583333333,0.232638889,0.166666667,0,0.262,0.093,0.645,0.78595,... just like Trump supporters are upset the new coastal tech order is disrupting their livelihoods . Now you have something in common,anger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.064832302,0.59945777,0.702,0.218,0.564
SARCASM,0.173913043,0.086956522,0.043478261,0.086956522,4.652173913,0.202268431,0.347826087,0.130434783,0.176,0.353,0.471,0.16475,"      He's a misinformed idiot . Righties like him are why the term "" fake news "" was created .",anger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043090823,0.031464112,-0.115,0.174,0.284
SARCASM,0.208333333,0,0.125,0.166666667,4.291666667,0.178819444,0.291666667,0.166666667,0,0.18,0.82,0.19615,"      "" so I'm going to tweet that from my $ 700 phone just so you know I hate capitalism """,anger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.087974335,0.396985418,-0.601,0.556,-0.218
SARCASM,0.208333333,0.041666667,0.041666667,0.125,4.791666667,0.199652778,0.291666667,0.083333333,0,0.201,0.799,0.2276,"    watching over and over , can't help but wish he hit you harder , might've knocked some sense into you .",fear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019811763,0.065498438,-0.678,0.36,-0.056
SARCASM,0.2,0.04,0.08,0.12,4.52,0.1808,0.32,0.08,0.092,0.162,0.746,0.3084,"    Probably . There are some "" very fine people "" who run over people they hate . Don't judge them all .",joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.306136402,0.028690063,-1.187,0.645,-0.749
SARCASM,0,0,0.071428571,0,4.642857143,0.331632653,0.5,0.214285714,0,0.272,0.728,0.18755,      The amount of violence in that tweet ... much ?,anger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.044110978,0.06099711,-0.879,0.077,-0.714
SARCASM,0.153846154,0.076923077,0,0,3.769230769,0.289940828,0.384615385,0.076923077,0,0,1,0.5,  grab a hankie and grow a pair ... oh wait !,joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049510399,0.078590117,-0.394,-0.474,-0.086
SARCASM,0.238095238,0.095238095,0.047619048,0.19047619,4.333333333,0.206349206,0.428571429,0.095238095,0,0.144,0.856,0.3538,  I think you're not clear on what means . Shortcut : Compare your media w / mine . ___,joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.372188206,0.010581645,-0.143,-0.935,-0.12
SARCASM,0.166666667,0,0.166666667,0.111111111,5.666666667,0.314814815,0.333333333,0.166666667,0,0.126,0.874,0.3409,    bizarre especially when we're in countries that basically taught the USA all they know ...,surprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.660513283,0.233885732,0.605,-0.281,0.122
SARCASM,0.185185185,0.037037037,0.148148148,0.185185185,4.555555556,0.16872428,0.185185185,0.037037037,0,0.173,0.827,0.23665,  the shame is that he wouldn't answer them because i guess we can't learn from our past but just forget it & move on .,sadness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020197388,0.293430482,-0.519,0.643,-0.304
SARCASM,0.142857143,0.095238095,0.095238095,0.142857143,5.904761905,0.281179138,0.142857143,0.047619048,0,0.267,0.733,0.13245,  You're just another uneducated science denier who relies on the products of science to spread your dishonest message .,anger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.051009522,0.097068003,-0.507,0.289,0.476
SARCASM,0.103448276,0.034482759,0.068965517,0.034482759,4.793103448,0.165279429,0.24137931,0.103448276,0.124,0,0.876,0.76335,      It saves on paper towels or electricity from the dryer . Not as much water to dry . #trump should look at the positives .,joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.278174298,0.074395336,0.101,-0.192,0.115
SARCASM,0.068965517,0.034482759,0.103448276,0.068965517,3.862068966,0.133174792,0.344827586,0.103448276,0.455,0,0.545,0.9467,"  Ha , I just found that out from   . My son has a pretty impressive cross face , right ? . Ah , . Lol .",joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.133890983,0.007952647,0.652,-0.147,0.286
SARCASM,0.131578947,0.131578947,0.026315789,0.026315789,5.526315789,0.145429363,0.263157895,0.052631579,0,0.157,0.843,0.12105,    Actually you could have rebooted mash during the first iraq war and have the docs and the unit going from hot spot to hot spot ... and still be relevant with today's conflicts ... #missedoppurtunity,sadness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.066254098,0.062379881,-0.456,-0.364,-0.463
SARCASM,0.066666667,0.066666667,0.066666667,0,5.333333333,0.355555556,0.466666667,0.133333333,0,0.205,0.795,0.26165,    Throws stones in glass houses . Wonders why there's broken glass ...,fear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018628952,0.07925961,-0.264,-0.48,0.497
SARCASM,0.066666667,0.066666667,0.133333333,0.066666667,4.333333333,0.288888889,0.466666667,0.133333333,0.179,0.179,0.641,0.5,    sadly true . It's only words in a song though hey ...,sadness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.083895026,0.026580265,0.081,0.016,0.286
SARCASM,0.148148148,0.074074074,0.037037037,0.037037037,4.444444444,0.164609053,0.333333333,0.037037037,0,0.195,0.805,0.2213,"  With 1 day left in 2016 , this 1 tweet has just destroyed my entire life for #2017 ... the is hard , #LifeIsCrap _",sadness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012891026,0.029969158,-0.288,0.31,-0.282
